UNO,COST,CMTL,CFUEL,CEQPT,CLABOR,CPROP,MTL,FUEL,EQPT,LABOR,PROP,REVENUE,OUTPUT,PK,K,LOADFCTR,STAGE,POINTS,YEAR,BAD,FIRM,T,LC,LQ,LF,LM,LE,LL,LP,VARCOST,LVC,PM,PF,PE,PL,PP,LPM,LPF,LPL,LPE,LPP,P1,P2,P3,P4,CN,LQ2,TFIRM,LSTAGE,LPF_PP,LPE_PP,LPL_PP,LC_PP 
1,581152,171499.9375000,129495.5625000,76995.3750000,242224,7884.2187500,.2933128,.2338294,.2637725,.3101031,.2089888,598362,.1743512,1.2022772,.2565747,.4806104,203.1999969,130,1979,0,22,10,13.2727680,-1.7466838,-1.4531636,-1.2265157,-1.3326681,-1.1708504,-1.5654744,581151.6875000,13.2727671,584699.8125000,553803.6250000,291900.6250000,781107.9375000,37725.5468750,13.2788534,13.2245655,13.5684690,12.5841684,10.5380926,2.7407608,2.6864729,2.0460758,3.0303764,-10.7640419,3.0509045,2,5.3141907,2.6864729,2.0460758,3.0303764,2.7346748 
1,793618.3125000,193093.4375000,224832.8750000,107709.6328125,330186,10495.1445313,.2953140,.2598258,.3032445,.4070618,.2133418,793728.3125000,.1989269,1.3869629,.2914122,.4567426,217.5000000,137,1980,0,22,11,13.5843582,-1.6148180,-1.3477440,-1.2197161,-1.1932157,-.8987904,-1.5448599,793617.9375000,13.5843573,653858,865321.6875000,355190.6875000,811144.7500000,49194.0429688,13.3906450,13.6708565,13.6062021,12.7804098,10.8035278,2.5871172,2.8673286,1.9768820,2.8026743,-11.0294771,2.6076372,2,5.3821989,2.8673286,1.9768820,2.8026743,2.7808301 
1,51227,18374.7265625,6291,7026.7656250,19496.3359375,596.4125977,.0644908,.0518958,.0545444,.0631661,.0216318,48832,.0237693,.5775230,.0496294,.4056808,143.0999908,56,1970,0,23,1,10.8440218,-3.7393610,-2.9585173,-2.7412329,-2.9087398,-2.7619877,-3.8335893,51226.9726563,10.8440218,284920.1562500,121223.6796875,128826.4765625,308651.9687500,27571.0605469,12.5599642,11.7053928,12.6399698,11.7662220,10.2245216,2.3354425,1.4808712,1.5417004,2.4154482,-10.4504709,13.9828215,9,4.9635436,1.4808712,1.5417004,2.4154482,.6195000 
1,59927,21184.7421875,7316,9423.8593750,23747.1367188,422.5451660,.0708920,.0551771,.0646673,.0686463,.0158028,59565,.0288428,.6163359,.0572949,.4513999,144.1999969,56,1971,0,23,2,11.0008821,-3.5458944,-2.8972075,-2.6465981,-2.7384989,-2.6787879,-4.1475682,59926.9648438,11.0008821,298831.3125000,132591.2656250,145728.2500000,345934.6250000,26738.6308594,12.6076345,11.7950268,12.7540054,11.8894987,10.1938648,2.4137697,1.6011620,1.6956339,2.5601406,-10.4198141,12.5733671,9,4.9712012,1.6011620,1.6956339,2.5601406,.8070178 
1,65744,23240.7773438,7550,8826.8476563,27156.8164063,454.6364746,.0749632,.0609951,.0615059,.0672951,.0149612,67723,.0326302,.6322911,.0542883,.4802864,143.8999939,52,1972,0,23,3,11.0935240,-3.4225166,-2.7969620,-2.5907578,-2.7886217,-2.6986673,-4.2022934,65743.9687500,11.0935230,310029.0937500,123780.4609375,143512.1562500,403548,30387.6445313,12.6444216,11.7262650,12.9080505,11.8741751,10.3217916,2.3226299,1.4044733,1.5523834,2.5862589,-10.5477409,11.7136202,9,4.9691186,1.4044733,1.5523834,2.5862589,.7717323 
1,82281,31166.0859375,9625,10760.9179688,32697.4257813,624.5305176,.0935946,.0776208,.0726025,.0842688,.0217489,82791,.0395951,.6704338,.0650010,.4529448,162.1999969,54,1973,0,23,4,11.3178959,-3.2290509,-2.5559199,-2.3687830,-2.6227565,-2.4737434,-3.8281925,82280.9531250,11.3178949,332990.3750000,124000.2578125,148217,388013.3750000,28715.5078125,12.7158689,11.7280388,12.8687954,11.9064331,10.2651930,2.4506760,1.4628458,1.6412401,2.6036024,-10.4911423,10.4267693,9,5.0888301,1.4628458,1.6412401,2.6036024,1.0527029 
1,101677,37339.5117188,16379,13774.2968750,38324.7695313,531.0078125,.0948873,.0745609,.0848395,.0898188,.0232294,105879,.0460122,.7671072,.0760614,.5216044,165,56,1974,0,23,5,11.5295563,-3.0788491,-2.5961392,-2.3550653,-2.4669938,-2.4099605,-3.7623365,101676.9453125,11.5295563,393514.2500000,219672.8281250,162357.0781250,426689.6875000,22859.2988281,12.8828726,12.2998943,12.9638119,11.9975538,10.0371132,2.8457594,2.2627811,1.9604406,2.9266987,-10.2630625,9.4793119,9,5.1059455,2.2627811,1.9604406,2.9266987,1.4924431 
1,114665,39992.9414063,21422,17950.3789063,42486.3671875,692.4257813,.0916694,.0763968,.0940211,.0880155,.0258588,115307,.0473397,.8625077,.0843205,.5154935,174.5000000,52,1975,0,23,6,11.6497698,-3.0504055,-2.5718141,-2.3895662,-2.3642356,-2.4302423,-3.6551034,114664.9296875,11.6497698,436273.4375000,280404.3437500,190918.5312500,482714.6250000,26777.1621094,12.9860249,12.5439882,13.0871811,12.1596022,10.1953049,2.7907200,2.3486834,1.9642973,2.8918762,-10.4212542,9.3049736,9,5.1619247,2.3486834,1.9642973,2.8918762,1.4544655 
1,137675,50607.5078125,25558.8359375,21444.3867188,49378.0976563,1189.5170898,.1092930,.0837448,.0979463,.0951112,.0322482,136580,.0539062,.9439165,.0884757,.5190859,180.8999939,51,1976,0,23,7,11.8326511,-2.9205105,-2.4799817,-2.2137232,-2.3233354,-2.3527086,-3.4342947,137674.9218750,11.8326502,463044.4687500,305199.2187500,218940.1406250,519161.8125000,36886.3671875,13.0455780,12.6287203,13.1599712,12.2965536,10.5155973,2.5299807,2.1131229,1.7809563,2.6443739,-10.7415466,8.5293818,9,5.1979444,2.1131229,1.7809563,2.6443739,1.3170538 
1,151987,50535.5625000,30456.9960938,25226.1796875,58566.2070313,1235.9458008,.1030298,.0865977,.1016703,.0936517,.0368698,155012,.0574369,1.0151491,.0927770,.5200662,187,50,1977,0,23,8,11.9315500,-2.8570676,-2.4464822,-2.2727365,-2.2860203,-2.3681726,-3.3003626,151986.9062500,11.9315500,490494.4062500,351706.8437500,248117.5625000,625361.8125000,33521.9023438,13.1031694,12.7705536,13.3460855,12.4216576,10.4199543,2.6832151,2.3505993,2.0017033,2.9261312,-10.6459036,8.1628351,9,5.2311086,2.3505993,2.0017033,2.9261312,1.5115960 
1,180808,61045.2226563,35079.0195313,33780.1015625,70715,1669.9685059,.1165670,.0942482,.1106260,.1101388,.0522360,181486,.0712306,1.1309824,.1030980,.5480556,206.5000000,55,1978,0,23,9,12.1051912,-2.6418321,-2.3618238,-2.1492889,-2.2016003,-2.2060137,-2.9519832,180807.8906250,12.1051903,523692.0312500,372198.4062500,305354.1250000,642053.3125000,31969.6816406,13.1686592,12.8271828,13.3724270,12.6292276,10.3725433,2.7961159,2.4546394,2.2566843,2.9998837,-10.5984926,6.9792771,9,5.3303004,2.4546394,2.2566843,2.9998837,1.7326477 
1,65579,22162.3984375,6687,7895.8007813,27515.1679688,402.2795410,.0777846,.0575618,.0611234,.0812991,.0145906,61692,.0329416,.5779535,.0538836,.4335966,160.0999908,54,1970,0,24,1,11.0910110,-3.4130204,-2.8548958,-2.5538118,-2.7948608,-2.5096200,-4.2273750,65578.9687500,11.0910101,284920.1250000,116170.7656250,129178.0781250,338443.5937500,27571.0625000,12.5599642,11.6628160,12.7321129,11.7689476,10.2245216,2.3354425,1.4382944,1.5444260,2.5075912,-10.4504709,11.6487083,10,5.0757986,1.4382944,1.5444260,2.5075912,.8664888 
1,71336,24378.6250000,6882,9886.5156250,30832.3828125,421.0156250,.0815799,.0537522,.0676619,.0836215,.0157456,69518,.0353965,.6172433,.0597917,.4763899,161.2999878,55,1971,0,24,2,11.1751566,-3.3411422,-2.9233711,-2.5061722,-2.6932313,-2.4814546,-4.1511950,71335.9609375,11.1751556,298831.1875000,128032.0312500,146116.3437500,368713.5625000,26738.6425781,12.6076345,11.7600355,12.8177757,11.8921585,10.1938648,2.4137697,1.5661707,1.6982937,2.6239109,-10.4198141,11.1632309,10,5.0832659,1.5661707,1.6982937,2.6239109,.9812913 
1,71091,28362.6054688,6406,9615.5351563,27894.2226563,472.5249023,.0914836,.0480413,.0663683,.0729166,.0155499,72415,.0346332,.6347535,.0584748,.5060048,166.8999939,55,1972,0,24,3,11.1717157,-3.3629439,-3.0356946,-2.3915956,-2.7125351,-2.6184394,-4.1637011,71090.9609375,11.1717157,310029.4375000,133343.6406250,144881.3593750,382549.8750000,30387.6445313,12.6444225,11.8006849,12.8546143,11.8836708,10.3217916,2.3226309,1.4788933,1.5618792,2.5328226,-10.5477409,11.3093920,10,5.1173948,1.4788933,1.5618792,2.5328226,.8499247 
1,74462,26633.2968750,6809,10358.5000000,32940.2382813,510.9416504,.0799822,.0625251,.0682178,.0725214,.0177932,77437,.0342441,.6737394,.0606183,.4650542,196.6999969,49,1973,0,24,4,11.2180443,-3.3742421,-2.7721872,-2.5259509,-2.6850495,-2.6238737,-4.0289378,74461.9609375,11.2180433,332990.2187500,108900.2734375,151844.5000000,454214.1250000,28715.5195313,12.7158680,11.5981874,13.0263243,11.9306126,10.2651930,2.4506750,1.3329945,1.6654196,2.7611313,-10.4911423,11.3855095,10,5.2816797,1.3329945,1.6654196,2.7611313,.9528512 
1,116378,42591.7265625,18498.4804688,18939.0273438,44370.9101563,942.1772461,.0919819,.0591746,.0859218,.0804321,.0255427,119251,.0496262,.9452926,.0771425,.5493695,239.6000061,46,1976,0,24,7,11.6645985,-3.0032368,-2.8272631,-2.3861630,-2.4543180,-2.5203416,-3.6674037,116377.9296875,11.6645985,463044.4062500,312608.5625000,220421.7656250,551656.6250000,36886.3632813,13.0455780,12.6527071,13.2206812,12.3032980,10.5155973,2.5299807,2.1371098,1.7877007,2.7050838,-10.7415466,9.0194311,10,5.4789709,2.1371098,1.7877007,2.7050838,1.1490016 
1,135462,45680.2539063,24987.0507813,23914.1757813,55165.5351563,999.9719238,.0931311,.0705636,.0962265,.0870165,.0298304,144362,.0618537,1.0155735,.0869649,.5838316,260.5000000,44,1977,0,24,8,11.8164463,-2.7829840,-2.6512406,-2.3737476,-2.3410504,-2.4416573,-3.5122268,135461.9062500,11.8164454,490494.2812500,354106.7187500,248519.6093750,633966.1875000,33521.8945313,13.1031685,12.7773533,13.3597507,12.4232769,10.4199543,2.6832142,2.3573990,2.0033226,2.9397964,-10.6459036,7.7449999,10,5.5626029,2.3573990,2.0033226,2.9397964,1.3964924 
1,164706,55644.9726563,30644.3203125,31700.5273438,69117,1684.1447754,.1062550,.0789812,.1051824,.1009266,.0526794,178258,.0816150,1.1262045,.0984233,.6029443,304.5000000,48,1978,0,24,9,12.0119171,-2.5057425,-2.5385451,-2.2419131,-2.2520592,-2.2933614,-2.9435310,164705.8906250,12.0119171,523692.5000000,387995.0312500,301386.2187500,684824.1875000,31969.7089844,13.1686602,12.8687477,13.4369173,12.6161480,10.3725443,2.7961159,2.4962034,2.2436037,3.0643730,-10.5984936,6.2787457,10,5.7186711,2.4962034,2.2436037,3.0643730,1.6393732 
1,220794,69434.9375000,54025.2460938,30979.3789063,83969,2290.7412109,.1187531,.0962425,.1056055,.1132777,.0607212,230559,.1111381,1.2051554,.0996992,.6231967,383,47,1979,0,24,10,12.3049850,-2.1969821,-2.3408837,-2.1307085,-2.2480445,-2.1779132,-2.8014619,220793.8750000,12.3049850,584699.8125000,561344.7500000,293349.9375000,741267,37725.5390625,13.2788534,13.2380905,13.5161161,12.5891218,10.5380926,2.7407608,2.6999979,2.0510292,2.9780235,-10.7640419,4.8267307,10,5.9480350,2.6999979,2.0510292,2.9780235,1.7668928 
1,285484,83622.3125000,86539.7500000,44593.7304688,98083,3130.4238281,.1278906,.1010183,.1274486,.1145644,.0636342,287738,.1149002,1.3806572,.1188603,.5779749,399.8999023,41,1980,0,24,11,12.5619411,-2.1636915,-2.2924535,-2.0565801,-2.0600424,-2.1666181,-2.7546039,285483.8437500,12.5619411,653858.2500000,856673.9375000,349895.9062500,856138.4375000,49194.0351563,13.3906460,13.6608124,13.6601877,12.7653913,10.8035278,2.5871181,2.8572845,1.9618635,2.8566599,-11.0294771,4.6815610,10,5.9912143,2.8572845,1.9618635,2.8566599,1.7584136 
1,319903,98320.6250000,95399.3750000,57889.5585938,105474.7500000,6122.6953125,.1368546,.0954682,.1572433,.1099636,.0954610,298049,.1104335,1.5046024,.1487615,.5798428,436.5000000,48,1981,0,24,12,12.6757727,-2.2033422,-2.3489625,-1.9888363,-1.8499613,-2.2076058,-2.3490379,319902.7812500,12.6757727,718431.3125000,999279.4375000,368152.9062500,959178.7500000,64138.2187500,13.4848251,13.8147898,13.7738323,12.8162537,11.0687962,2.4160290,2.7459936,1.7474575,2.7050362,-11.2947454,4.8547168,10,6.0787884,2.7459936,1.7474575,2.7050362,1.6069774 
1,1431934,439500.3750000,406751,215307.1875000,503890.8750000,18295.3632813,.6117502,.4041677,.5906705,.5017099,.2852490,1422805,.3696257,1.5000601,.5476835,.5053886,300.1000977,168,1981,0,25,12,14.1745367,-.9952644,-.9059255,-.4914313,-.5264970,-.6897331,-1.2543929,1431933.1250000,14.1745358,718431.1250000,1006391.7500000,364513.2187500,1004347,64138.2226563,13.4848251,13.8218822,13.8198481,12.8063183,11.0687962,2.4160290,2.7530861,1.7375221,2.7510519,-11.2947454,.9905512,4,5.7041161,2.7530861,1.7375221,2.7510519,3.1057408 
1,1493415,482497,410935.0625000,254246.2500000,513618.0625000,22896.7890625,.6513022,.4290731,.6171952,.4867089,.2814674,1498689,.4527383,1.6034222,.5685315,.5565932,338.6000977,143,1982,0,25,13,14.2165756,-.7924411,-.8461280,-.4287815,-.4825700,-.7200891,-1.2677385,1493414.1250000,14.2165756,740818.9375000,957727.3750000,411938.1562500,1055288,81347.9140625,13.5155115,13.7723188,13.8693247,12.9286289,11.3064909,2.2090206,2.4658279,1.6221380,2.5628338,-11.5324402,.6279628,4,5.8248198,2.4658279,1.6221380,2.5628338,2.9100855 
1,1542383,532095.8125000,391028.2500000,292432.6875000,529139.6875000,23921.7265625,.7066849,.4517008,.6286877,.4932104,.3113163,1478387,.4807218,1.6818676,.5846668,.5443273,370,136,1983,0,25,14,14.2488394,-.7324666,-.7947353,-.3471704,-.4641206,-.7068194,-1.1669461,1542382,14.2488384,752946.3750000,865679.7500000,465147.7500000,1072847.7500000,76840.5937500,13.5317497,13.6712704,13.8858271,13.0501108,11.2494879,2.2822618,2.4217825,1.8006229,2.6363392,-11.4754372,.5365074,4,5.9135030,2.4217825,1.8006229,2.6363392,2.9993508 
1,1447230,530176.7500000,361853.1875000,343539.7500000,461306.2500000,26770.2304688,.6832415,.4368719,.6374556,.4684587,.3107164,1508608,.4332469,1.8145571,.5923622,.5021889,396.1999512,128,1984,0,25,15,14.1851616,-.8364476,-.8281152,-.3809069,-.4502706,-.7583073,-1.1688747,1447228.8750000,14.1851616,775972.6875000,828282.0625000,538923.3750000,984731.9375000,86156.4765625,13.5618725,13.6271086,13.8001251,13.1973286,11.3639202,2.1979523,2.2631884,1.8334084,2.4362049,-11.5898695,.6996446,4,5.9819190,2.2631884,1.8334084,2.4362049,2.8212415 
